trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
1101139;3760;940408;VYDAJ;VYBER;17000.0;44087.1;;;
689915;2357;940408;VYDAJ;PREVOD NA UCET;3869.0;20906.0;SIPO;KL;58773815.0
725839;2484;940408;VYDAJ;PREVOD NA UCET;2343.0;28454.7;SIPO;OP;3728384.0
374677;1276;940408;VYDAJ;PREVOD NA UCET;3839.0;22963.5;SIPO;OP;19942432.0
374605;1276;940408;PRIJEM;VKLAD;6774.0;26802.5;;;
57521;192;940408;VYDAJ;PREVOD NA UCET;3583.0;26862.7;SIPO;IJ;70552640.0
581787;1979;940408;VYDAJ;PREVOD NA UCET;2014.0;16603.9;;UV;32008636.0
771195;2632;940408;VYDAJ;PREVOD NA UCET;41.0;30225.0; ;IJ;73459928.0
480374;1637;940408;VYDAJ;PREVOD NA UCET;2569.0;20107.0; ;GH;10736680.0
612430;2087;940408;PRIJEM;VKLAD;15535.0;47804.8;;;
1549115;5270;940408;VYDAJ;VYBER;22000.0;46245.5;;;
505472;1726;940408;VYDAJ;PREVOD NA UCET;74.0;26371.3;POJISTNE;EF;89946835.0
252876;866;940408;VYDAJ;PREVOD NA UCET;504.0;31336.4;POJISTNE;CD;94022661.0
252732;866;940408;VYDAJ;PREVOD NA UCET;465.0;31840.4;SIPO;YZ;81990486.0
695808;2379;940409;VYDAJ;PREVOD NA UCET;3190.0;22051.0;SIPO;AB;13537359.0
695421;2378;940409;VYBER;VYBER;2373.0;38971.1;;;
452797;1539;940409;VYDAJ;VYBER;6400.0;-705.0;SIPO;;0.0
393819;1338;940409;VYBER;VYBER;19415.0;60116.7;;;
393675;1338;940409;VYDAJ;PREVOD NA UCET;897.0;59219.7; ;OP;42143994.0
119523;401;940409;VYDAJ;PREVOD NA UCET;3600.0;35604.8;SIPO;AB;66742342.0
2908776;9635;940409;VYDAJ;VYBER;2600.0;1326.7;SIPO;;0.0
542303;1844;940409;VYDAJ;PREVOD NA UCET;2161.0;21880.7;;EF;32871842.0
858400;2926;940409;PRIJEM;VKLAD;10584.0;37637.1;;;
858616;2926;940409;VYDAJ;PREVOD NA UCET;868.0;31569.1;POJISTNE;GH;88491463.0
858915;2926;940409;VYDAJ;VYBER;5200.0;32437.1;;;
207352;704;940409;VYDAJ;PREVOD NA UCET;2141.0;30433.8;SIPO;IJ;15132719.0
63728;212;940409;PRIJEM;PREVOD Z UCTU;49590.0;85330.1;;IJ;58325630.0
579461;1972;940409;VYDAJ;PREVOD NA UCET;2736.0;26649.1;SIPO;YZ;67027497.0
581715;1979;940409;PRIJEM;PREVOD Z UCTU;3021.0;19624.9;;UV;38265723.0
699308;2393;940409;VYDAJ;PREVOD NA UCET;4292.0;21662.1;SIPO;KL;70831024.0
771051;2632;940409;PRIJEM;VKLAD;14264.0;44489.0;;;
480302;1637;940409;VYDAJ;PREVOD NA UCET;774.0;19333.0;SIPO;KL;47292917.0
1143218;3909;940409;VYDAJ;VYBER;13100.0;45592.4;;;
1142918;3909;940409;VYDAJ;PREVOD NA UCET;713.0;58692.4; ;QR;5039710.0
1142846;3909;940409;VYDAJ;PREVOD NA UCET;8279.0;37313.4;SIPO;YZ;4480547.0
1132822;3871;940409;VYDAJ;PREVOD NA UCET;1505.0;30778.1; ;AB;64580011.0
846094;2881;940409;VYDAJ;PREVOD NA UCET;4639.0;20494.8;SIPO;YZ;90429490.0
192112;652;940409;PRIJEM;VKLAD;13851.0;45521.8;;;
3394162;11265;940409;PRIJEM;VKLAD;200.0;25561.7;;;
3393898;11265;940409;VYDAJ;PREVOD NA UCET;2607.0;22954.7; ;WX;80508869.0
1117479;3818;940409;VYDAJ;PREVOD NA UCET;4065.0;41532.3;POJISTNE;CD;34760767.0
1117335;3818;940409;VYDAJ;PREVOD NA UCET;3596.0;45597.3;SIPO;QR;35474443.0
1117263;3818;940409;PRIJEM;VKLAD;17366.0;49193.3;;;
695736;2379;940410;PRIJEM;VKLAD;5072.0;27123.0;;;
119699;401;940410;VYDAJ;VYBER;3720.0;31884.8;;;
1027741;3510;940410;PRIJEM;VKLAD;13566.0;47339.4;;;
1027832;3510;940410;VYBER;VYBER;16646.0;30693.4;;;
374931;1276;940410;VYDAJ;VYBER;3480.0;19483.5;;;
771123;2632;940410;VYDAJ;PREVOD NA UCET;2042.0;42447.0;SIPO;EF;40250009.0
1049897;3592;940410;PRIJEM;PREVOD Z UCTU;6007.0;30572.1;DUCHOD;MN;73166322.0
1132750;3871;940410;VYDAJ;PREVOD NA UCET;153.0;30625.1;SIPO;UV;55483001.0
737564;2519;940410;VYDAJ;VYBER;3000.0;26761.3;;;
252804;866;940410;VYDAJ;PREVOD NA UCET;38.0;31298.4; ;EF;26753026.0
3393826;11265;940410;VYDAJ;PREVOD NA UCET;506.0;22448.7;SIPO;KL;37816989.0
1122339;3834;940410;VYDAJ;VYBER;1300.0;9363.5;;;0.0
726055;2484;940411;VYDAJ;PREVOD NA UCET;1390.0;27064.7; ;ST;72945260.0
560986;1909;940411;VYDAJ;PREVOD NA UCET;43.0;21709.8;SIPO;AB;56638652.0
171828;576;940411;PRIJEM;PREVOD Z UCTU;6207.0;24763.3;DUCHOD;YZ;30300313.0
498477;1699;940411;VYDAJ;PREVOD NA UCET;3463.0;18181.9;SIPO;IJ;62475007.0
621868;2122;940411;VYDAJ;PREVOD NA UCET;7663.0;60415.2;SIPO;UV;7883274.0
621810;2122;940411;PRIJEM;VKLAD;35589.0;68078.2;;;
3123012;10364;940411;VYDAJ;PREVOD NA UCET;6262.0;38160.3;SIPO;EF;67477196.0
439195;1493;940411;VYDAJ;PREVOD NA UCET;51.0;21524.1; ;GH;85806101.0
233192;793;940411;VYDAJ;PREVOD NA UCET;851.0;21512.0;;YZ;95059883.0
1549004;5270;940411;VYDAJ;VYBER;8400.0;37845.5;;;
506538;1730;940411;VYDAJ;PREVOD NA UCET;1978.0;30559.5;SIPO;WX;42885518.0
506852;1731;940411;PRIJEM;PREVOD Z UCTU;4758.0;19761.1;DUCHOD;GH;89825009.0
252660;866;940411;PRIJEM;VKLAD;12644.0;43942.4;;;
192184;652;940411;VYDAJ;PREVOD NA UCET;7591.0;37930.8;SIPO;YZ;56959491.0
1122123;3834;940411;VYDAJ;PREVOD NA UCET;375.0;8988.5; ;YZ;63132923.0
101474;346;940411;VYDAJ;PREVOD NA UCET;7875.0;23111.7;SIPO;KL;13685655.0
695952;2379;940412;VYDAJ;PREVOD NA UCET;46.0;27077.0;POJISTNE;OP;77863126.0
393747;1338;940412;VYDAJ;PREVOD NA UCET;157.0;59062.7;POJISTNE;IJ;85222345.0
3123311;10364;940412;VYDAJ;VYBER;5800.0;31751.3;;;
359527;1222;940412;PRIJEM;PREVOD Z UCTU;6310.0;37482.8;DUCHOD;KL;77489798.0
439123;1493;940412;VYDAJ;PREVOD NA UCET;2264.0;19260.1;SIPO;EF;95543610.0
682634;2330;940412;VYDAJ;PREVOD NA UCET;1662.0;16257.6;SIPO;QR;64704280.0
689843;2357;940412;PRIJEM;PREVOD Z UCTU;6434.0;27340.0;DUCHOD;OP;34144538.0
725767;2484;940412;PRIJEM;VKLAD;14779.0;41843.7;;;
565670;1926;940412;PRIJEM;VKLAD;4507.0;26097.3;;;
858472;2926;940412;VYDAJ;PREVOD NA UCET;1348.0;30221.1;SIPO;WX;66115546.0
858688;2926;940412;VYDAJ;PREVOD NA UCET;699.0;29522.1; ;UV;98638396.0
857989;2925;940412;PRIJEM;VKLAD;6446.0;34645.7;;;
207280;704;940412;PRIJEM;VKLAD;17477.0;47910.8;;;
374749;1276;940412;VYDAJ;PREVOD NA UCET;508.0;18975.5; ;YZ;87970047.0
3123084;10364;940412;VYDAJ;PREVOD NA UCET;609.0;37551.3;UVER;IJ;11477667.0
477654;1628;940412;PRIJEM;PREVOD Z UCTU;4276.0;15513.8;DUCHOD;UV;15916598.0
529860;1806;940412;VYDAJ;PREVOD NA UCET;2552.0;21134.3;SIPO;UV;84037089.0
233048;793;940412;VYDAJ;PREVOD NA UCET;1212.0;20300.0;;CD;41663390.0
1049969;3592;940412;VYDAJ;PREVOD NA UCET;3360.0;27212.1;SIPO;KL;88522523.0
1548837;5270;940412;VYDAJ;PREVOD NA UCET;3317.0;34528.5;UVER;CD;13973260.0
505328;1726;940412;VYDAJ;PREVOD NA UCET;4438.0;21933.3;SIPO;AB;99886172.0
1021280;3487;940412;VYDAJ;PREVOD NA UCET;7951.0;21908.4; ;QR;94053124.0
1021208;3487;940412;VYDAJ;PREVOD NA UCET;324.0;29859.4;SIPO;IJ;68540710.0
3393970;11265;940412;VYDAJ;PREVOD NA UCET;4399.0;18049.7;UVER;KL;33709621.0
1121979;3834;940412;PRIJEM;VKLAD;13875.0;22863.5;;;
1117407;3818;940412;VYDAJ;PREVOD NA UCET;1474.0;40058.3; ;OP;32659602.0
498668;1699;940413;VYDAJ;VYBER;1680.0;16501.9;;;
1176630;4034;940413;VYDAJ;VYBER;1500.0;28562.2;;;
119805;401;940413;VYDAJ;VYBER;5100.0;26784.8;;;
435778;1481;940413;PRIJEM;PREVOD Z UCTU;3098.0;14982.5;;AB;21098941.0
439051;1493;940413;PRIJEM;PREVOD Z UCTU;5009.0;24269.1;DUCHOD;AB;54522466.0
171900;576;940413;VYDAJ;PREVOD NA UCET;3662.0;21101.3;SIPO;OP;71033382.0
480230;1637;940413;PRIJEM;PREVOD Z UCTU;5718.0;25051.0;DUCHOD;UV;45134812.0
1142774;3909;940413;PRIJEM;VKLAD;24400.0;61713.4;;;
737346;2519;940413;VYDAJ;PREVOD NA UCET;1599.0;25162.3;SIPO;OP;87381881.0
505256;1726;940413;PRIJEM;VKLAD;13967.0;35900.3;;;
846022;2881;940413;PRIJEM;VKLAD;6959.0;27453.8;;;
253067;866;940413;VYDAJ;VYBER;4200.0;39742.4;;;
1021136;3487;940413;PRIJEM;VKLAD;15914.0;37822.4;;;
1122267;3834;940413;VYDAJ;PREVOD NA UCET;262.0;22601.5; ;YZ;52872371.0
696069;2379;940414;VYDAJ;VYBER;3000.0;24077.0;;;
119595;401;940414;VYDAJ;PREVOD NA UCET;1769.0;25015.8; ;EF;88922524.0
2908704;9635;940414;PRIJEM;PREVOD Z UCTU;4470.0;5796.7;DUCHOD;CD;37906074.0
1100944;3760;940414;VYBER;VYBER;16815.0;27272.1;;;
725983;2484;940414;VYDAJ;PREVOD NA UCET;599.0;41244.7;POJISTNE;GH;75644820.0
858061;2925;940414;VYDAJ;PREVOD NA UCET;4297.0;30348.7;SIPO;QR;35286706.0
561058;1909;940414;VYDAJ;PREVOD NA UCET;1156.0;20553.8; ;KL;63000541.0
561130;1909;940414;VYDAJ;PREVOD NA UCET;928.0;19625.8;POJISTNE;KL;81369602.0
699236;2393;940414;PRIJEM;VKLAD;10737.0;32399.1;;;
612425;2087;940414;PRIJEM;VKLAD;12518.0;60322.8;;;
615573;2099;940414;PRIJEM;VKLAD;5713.0;27305.5;;;
1548765;5270;940414;PRIJEM;PREVOD Z UCTU;44749.0;79277.5;;IJ;80269753.0
506924;1731;940414;VYDAJ;PREVOD NA UCET;2631.0;17130.1;SIPO;QR;29816907.0
1122569;3834;940414;PRIJEM;VKLAD;1500.0;24101.5;;;
359780;1222;940415;VYDAJ;VYBER;5000.0;32482.8;;;
63868;212;940415;VYBER;VYBER;24872.0;60458.1;;;
64037;212;940415;VYDAJ;VYBER;14400.0;46058.1;;;
1117596;3818;940415;VYDAJ;VYBER;4560.0;35498.3;;;
637944;2177;940416;VYDAJ;VYBER;1120.0;21629.2;;;
497223;1695;940416;PRIJEM;VKLAD;12999.0;45770.4;;;
621802;2122;940416;PRIJEM;VKLAD;5559.0;65974.2;;;
682815;2330;940417;VYDAJ;VYBER;990.0;15267.6;;;
561241;1909;940418;VYDAJ;VYBER;1290.0;18335.8;;;
612550;2087;940418;VYBER;VYBER;24397.0;35925.8;;;
561245;1909;940419;VYDAJ;VYBER;990.0;17345.8;;;
1027738;3510;940419;PRIJEM;VKLAD;7614.0;38307.4;;;
612423;2087;940419;PRIJEM;VKLAD;15988.0;51913.8;;;
1132930;3871;940419;VYDAJ;VYBER;1280.0;29345.1;;;
129704;435;940421;VYDAJ;VYBER;800.0;19806.9;;;
452750;1539;940423;PRIJEM;VKLAD;21568.0;20863.0;;;
129705;435;940423;VYDAJ;VYBER;2800.0;17006.9;;;
858170;2925;940423;VYDAJ;VYBER;1200.0;29148.7;;;
393520;1338;940424;PRIJEM;VKLAD;5760.0;64822.7;;;
1117595;3818;940424;VYDAJ;VYBER;1560.0;33938.3;;;
622022;2122;940425;VYDAJ;VYBER;7200.0;58774.2;;;
1548905;5270;940425;VYBER;VYBER;3659.0;75618.5;;;
695582;2378;940426;VYDAJ;VYBER;5600.0;33371.1;;;
452870;1539;940426;VYDAJ;VYBER;6500.0;14363.0; ;;0.0
561242;1909;940426;VYDAJ;VYBER;540.0;16805.8;;;
207657;704;940426;VYDAJ;VYBER;9300.0;38610.8;;;
615686;2099;940426;VYDAJ;VYBER;1500.0;25805.5;;;
480495;1637;940426;VYDAJ;VYBER;480.0;24571.0;;;
1117706;3818;940426;VYDAJ;VYBER;2900.0;31038.3;;;
579685;1972;940427;VYDAJ;VYBER;2000.0;24649.1;;;
771499;2632;940427;VYDAJ;VYBER;8400.0;34047.0;;;
233298;793;940427;VYDAJ;VYBER;210.0;20090.0;;;
506621;1730;940427;VYDAJ;VYBER;560.0;29999.5;;;
453153;1539;940428;PRIJEM;VKLAD;200.0;14563.0;;;
452798;1539;940428;VYDAJ;VYBER;4700.0;9863.0;SIPO;;0.0
2908777;9635;940428;VYDAJ;VYBER;2600.0;3196.7;SIPO;;0.0
690025;2357;940428;VYDAJ;VYBER;2400.0;24940.0;;;
726281;2484;940428;VYDAJ;VYBER;10200.0;31044.7;;;
497572;1695;940428;VYDAJ;VYBER;11800.0;33970.4;;;
615682;2099;940428;VYDAJ;VYBER;11100.0;14705.5;;;
1143109;3909;940428;VYDAJ;VYBER;3300.0;58413.4;;;
505764;1726;940428;VYDAJ;VYBER;4600.0;31300.3;;;
3394052;11265;940428;VYDAJ;VYBER;2280.0;15769.7;;;
145145;485;940429;PRIJEM;VKLAD;11600.0;16407.1;;;
638039;2177;940429;VYDAJ;VYBER;300.0;21329.2;;;
690122;2357;940429;VYDAJ;VYBER;1200.0;23740.0;;;
1027742;3510;940429;PRIJEM;VKLAD;45549.0;83856.4;;;
621785;2122;940429;PRIJEM;VKLAD;17794.0;76568.2;;;
846324;2881;940429;VYDAJ;VYBER;200.0;27253.8;;;
1021368;3487;940429;VYDAJ;VYBER;1680.0;36142.4;;;
696108;2379;940430;VYDAJ;VYBER;14.6;24161.3;SLUZBY;;
695504;2378;940430;VYDAJ;VYBER;14.6;33527.2;SLUZBY;;
3591436;1844;940430;PRIJEM;;89.9;21970.6;UROK;;
3593533;1909;940430;PRIJEM;;77.2;16883.0;UROK;;
3617505;2632;940430;PRIJEM;;160.8;34207.9;UROK;;
3579558;1493;940430;PRIJEM;;101.0;24370.1;UROK;;
3579150;1481;940430;PRIJEM;;60.7;15043.2;UROK;;
498709;1699;940430;VYDAJ;VYBER;14.6;16560.7;SLUZBY;;
453082;1539;940430;VYDAJ;VYBER;100.0;9798.1;SLUZBY;;
1176560;4034;940430;VYDAJ;VYBER;14.6;28660.6;SLUZBY;;
3558813;866;940430;PRIJEM;;160.1;39902.5;UROK;;
3520602;10364;940430;PRIJEM;;130.4;31881.7;UROK;;
3513146;9635;940430;PRIJEM;;19.0;3215.6;UROK;;
3574582;1338;940430;PRIJEM;;230.0;65052.7;UROK;;
145071;485;940430;VYDAJ;VYBER;100.0;16341.5;SLUZBY;;
129740;435;940430;VYDAJ;VYBER;14.6;17072.4;SLUZBY;;
3654681;3760;940430;PRIJEM;;124.8;27396.9;UROK;;
393943;1338;940430;VYDAJ;VYBER;14.6;65038.1;SLUZBY;;
3656594;3818;940430;PRIJEM;;146.2;31184.5;UROK;;
3658316;3871;940430;PRIJEM;;122.4;29467.5;UROK;;
3657080;3834;940430;PRIJEM;;84.1;24185.7;UROK;;
3659429;3909;940430;PRIJEM;;244.7;58658.1;UROK;;
3460382;374;940430;PRIJEM;;244.5;60949.7;UROK;;
3456861;9635;940430;PRIJEM;;19.0;3234.6;UROK;;
3552071;652;940430;PRIJEM;;148.3;38079.1;UROK;;
3553676;704;940430;PRIJEM;;171.1;38781.9;UROK;;
119735;401;940430;VYDAJ;VYBER;14.6;25111.2;SLUZBY;;
637982;2177;940430;VYDAJ;VYBER;14.6;21405.5;SLUZBY;;
2908929;9635;940430;VYDAJ;VYBER;14.6;3220.0;SLUZBY;;
542420;1844;940430;VYDAJ;VYBER;14.6;21956.0;SLUZBY;;
359714;1222;940430;VYDAJ;VYBER;14.6;32606.2;SLUZBY;;
436012;1481;940430;VYDAJ;VYBER;14.6;15028.6;SLUZBY;;
3584216;1637;940430;PRIJEM;;98.3;24669.3;UROK;;
3583863;1628;940430;PRIJEM;;62.4;15576.2;UROK;;
682849;2330;940430;VYDAJ;VYBER;14.6;15319.8;SLUZBY;;
1101065;3760;940430;VYDAJ;VYBER;14.6;27382.3;SLUZBY;;
3587300;1730;940430;PRIJEM;;127.7;30127.2;UROK;;
3586206;1695;940430;PRIJEM;;194.2;69224.6;UROK;;
3586364;1699;940430;PRIJEM;;73.4;16575.3;UROK;;
3587367;1731;940430;PRIJEM;;67.5;17197.6;UROK;;
3587160;1726;940430;PRIJEM;;132.8;31433.1;UROK;;
3589832;1806;940430;PRIJEM;;84.2;21218.5;UROK;;
690062;2357;940430;VYDAJ;VYBER;14.6;23834.0;SLUZBY;;
726210;2484;940430;VYDAJ;VYBER;14.6;31180.6;SLUZBY;;
3613638;2519;940430;PRIJEM;;104.3;25266.5;UROK;;
3449879;4034;940430;PRIJEM;;112.9;28675.2;UROK;;
565957;1926;940430;VYDAJ;VYBER;14.6;26185.0;SLUZBY;;
3546698;485;940430;PRIJEM;;34.3;16441.5;UROK;;
3549628;576;940430;PRIJEM;;83.6;21184.9;UROK;;
3599482;2087;940430;PRIJEM;;196.2;52109.9;UROK;;
3600418;2122;940430;PRIJEM;;233.4;76801.6;UROK;;
3466064;3510;940430;PRIJEM;;169.2;84025.6;UROK;;
858845;2926;940430;VYDAJ;VYBER;14.6;29632.2;SLUZBY;;
858209;2925;940430;VYDAJ;VYBER;14.6;29254.7;SLUZBY;;
561291;1909;940430;VYDAJ;VYBER;14.6;16868.4;SLUZBY;;
1027948;3510;940430;VYDAJ;VYBER;14.6;84011.0;SLUZBY;;
3447041;1539;940430;PRIJEM;;35.1;9898.1;UROK;;
3444308;2099;940430;PRIJEM;;76.3;14781.8;UROK;;
172052;576;940430;VYDAJ;VYBER;14.6;21170.3;SLUZBY;;
207586;704;940430;VYDAJ;VYBER;14.6;38767.3;SLUZBY;;
374976;1276;940430;VYDAJ;VYBER;14.6;19046.2;SLUZBY;;
3602153;2177;940430;PRIJEM;;90.9;21420.1;UROK;;
57670;192;940430;VYDAJ;VYBER;14.6;26957.7;SLUZBY;;
110729;374;940430;VYDAJ;VYBER;14.6;60935.1;SLUZBY;;
63965;212;940430;VYDAJ;VYBER;30.0;46286.0;SLUZBY;;
579626;1972;940430;VYDAJ;VYBER;14.6;24741.5;SLUZBY;;
581932;1979;940430;VYDAJ;VYBER;14.6;19690.9;SLUZBY;;
497497;1695;940430;VYDAJ;VYBER;14.6;69210.0;SLUZBY;;
497224;1695;940430;PRIJEM;VKLAD;35060.0;69030.4;;;
699532;2393;940430;VYDAJ;VYBER;14.6;32509.2;SLUZBY;;
771428;2632;940430;VYDAJ;VYBER;14.6;34193.3;SLUZBY;;
3542032;346;940430;PRIJEM;;100.0;23211.6;UROK;;
615727;2099;940430;VYDAJ;VYBER;30.0;14751.8;SLUZBY;;
3595798;1972;940430;PRIJEM;;107.0;24756.1;UROK;;
3594139;1926;940430;PRIJEM;;102.2;26199.6;UROK;;
3596035;1979;940430;PRIJEM;;80.6;19705.5;UROK;;
3648666;3592;940430;PRIJEM;;111.8;27323.9;UROK;;
3645356;3487;940430;PRIJEM;;147.2;36289.6;UROK;;
3123241;10364;940430;VYDAJ;VYBER;14.6;31867.1;SLUZBY;;
3556412;793;940430;PRIJEM;;86.4;20176.4;UROK;;
3555652;764;940430;PRIJEM;;116.7;28286.2;UROK;;
477884;1628;940430;VYDAJ;VYBER;14.6;15561.6;SLUZBY;;
480534;1637;940430;VYDAJ;VYBER;14.6;24654.7;SLUZBY;;
530015;1806;940430;VYDAJ;VYBER;14.6;21203.9;SLUZBY;;
612657;2087;940430;VYDAJ;VYBER;30.0;52079.9;SLUZBY;;
1143148;3909;940430;VYDAJ;VYBER;14.6;58643.5;SLUZBY;;
3536777;192;940430;PRIJEM;;109.7;26972.3;UROK;;
3537502;212;940430;PRIJEM;;257.8;46316.0;UROK;;
439310;1493;940430;VYDAJ;VYBER;14.6;24355.5;SLUZBY;;
224545;764;940430;VYDAJ;VYBER;14.6;28271.6;SLUZBY;;
233340;793;940430;VYDAJ;VYBER;14.6;20161.8;SLUZBY;;
1050092;3592;940430;VYDAJ;VYBER;14.6;27309.3;SLUZBY;;
3608607;2378;940430;PRIJEM;;170.6;33541.8;UROK;;
3607870;2357;940430;PRIJEM;;108.6;23848.6;UROK;;
3606993;2330;940430;PRIJEM;;66.8;15334.4;UROK;;
3608678;2379;940430;PRIJEM;;98.9;24175.9;UROK;;
3609142;2393;940430;PRIJEM;;124.8;32523.8;UROK;;
1132966;3871;940430;VYDAJ;VYBER;14.6;29452.9;SLUZBY;;
3612154;2484;940430;PRIJEM;;150.5;31195.2;UROK;;
3669829;5270;940430;PRIJEM;;292.5;75911.0;UROK;;
737501;2519;940430;VYDAJ;VYBER;14.6;25251.9;SLUZBY;;
622065;2122;940430;VYDAJ;VYBER;14.6;76787.0;SLUZBY;;
3543753;401;940430;PRIJEM;;110.0;25125.8;UROK;;
3544917;435;940430;PRIJEM;;80.1;17087.0;UROK;;
3570854;1222;940430;PRIJEM;;138.0;32620.8;UROK;;
3572403;1276;940430;PRIJEM;;85.4;19060.8;UROK;;
1549042;5270;940430;VYDAJ;VYBER;14.6;75896.4;SLUZBY;;
507082;1731;940430;VYDAJ;VYBER;14.6;17183.0;SLUZBY;;
505694;1726;940430;VYDAJ;VYBER;14.6;31418.5;SLUZBY;;
506663;1730;940430;VYDAJ;VYBER;14.6;30112.6;SLUZBY;;
846253;2881;940430;VYDAJ;VYBER;14.6;27349.5;SLUZBY;;
253106;866;940430;VYDAJ;VYBER;14.6;39887.9;SLUZBY;;
192310;652;940430;VYDAJ;VYBER;14.6;32064.5;SLUZBY;;
192381;652;940430;VYDAJ;VYBER;6000.0;32079.1;;;
1021407;3487;940430;VYDAJ;VYBER;14.6;36275.0;SLUZBY;;
3394092;11265;940430;VYDAJ;VYBER;14.6;15830.8;SLUZBY;;
3528757;11265;940430;PRIJEM;;75.7;15845.4;UROK;;
3625762;2881;940430;PRIJEM;;110.3;27364.1;UROK;;
3627140;2925;940430;PRIJEM;;120.5;29269.3;UROK;;
3627211;2926;940430;PRIJEM;;124.7;29646.8;UROK;;
1122499;3834;940430;VYDAJ;VYBER;14.6;24171.1;SLUZBY;;
1117635;3818;940430;VYDAJ;VYBER;14.6;31169.9;SLUZBY;;
101628;346;940430;VYDAJ;VYBER;14.6;23197.0;SLUZBY;;
726169;2484;940501;VYDAJ;VYBER;5400.0;25780.6;;;
566028;1926;940501;VYDAJ;VYBER;1600.0;24585.0;;;
1028025;3510;940502;VYDAJ;VYBER;29500.0;54511.0;;;
375047;1276;940502;PRIJEM;VKLAD;4100.0;23146.2;;;
699603;2393;940502;VYDAJ;VYBER;3800.0;28709.2;;;
57730;192;940503;VYDAJ;VYBER;2800.0;24157.7;;;
110698;374;940503;VYDAJ;VYBER;14700.0;46235.1;;;
480592;1637;940503;VYDAJ;VYBER;1400.0;23254.7;;;
612735;2087;940503;VYDAJ;VYBER;10400.0;41679.9;;;
224611;764;940503;VYDAJ;VYBER;700.0;27571.6;;;
1050150;3592;940503;VYDAJ;VYBER;3100.0;24209.3;;;
1133025;3871;940503;VYDAJ;VYBER;3600.0;25852.9;;;
622139;2122;940503;VYDAJ;VYBER;23700.0;53087.0;;;
1021478;3487;940503;VYDAJ;VYBER;5400.0;30875.0;;;
452740;1539;940504;PRIJEM;VKLAD;49184.0;67624.1;;;
452749;1539;940504;PRIJEM;VKLAD;8642.0;18440.1;;;
394015;1338;940504;VYDAJ;VYBER;52700.0;54406.1;;;
393531;1338;940504;PRIJEM;VKLAD;42068.0;107106.1;;;
110800;374;940504;VYDAJ;VYBER;8800.0;37435.1;;;
621927;2122;940504;VYBER;VYBER;3773.0;57858.0;;;
621783;2122;940504;PRIJEM;VKLAD;8544.0;61631.0;;;
506731;1730;940504;VYDAJ;VYBER;900.0;26012.6;;;
506619;1730;940504;VYDAJ;VYBER;3200.0;26912.6;;;
696179;2379;940505;PRIJEM;VKLAD;1800.0;25961.3;;;
637758;2177;940505;PRIJEM;PREVOD Z UCTU;5123.0;26528.5;DUCHOD;YZ;62457513.0
542386;1844;940505;VYDAJ;VYBER;1380.0;20576.0;;;
435851;1481;940505;VYDAJ;PREVOD NA UCET;2065.0;12963.6;SIPO;EF;82271873.0
725912;2484;940505;VYDAJ;PREVOD NA UCET;538.0;25242.6; ;OP;83567636.0
858545;2926;940505;VYDAJ;PREVOD NA UCET;1093.0;28539.2; ;WX;11561584.0
858279;2925;940505;PRIJEM;VKLAD;500.0;29754.7;;;
560915;1909;940505;PRIJEM;PREVOD Z UCTU;3191.0;20059.4;;AB;24230474.0
374822;1276;940505;VYDAJ;PREVOD NA UCET;169.0;22977.2;POJISTNE;AB;23086488.0
110551;374;940505;PRIJEM;PREVOD Z UCTU;23041.0;60476.1;;WX;4004806.0
63801;212;940505;VYDAJ;PREVOD NA UCET;13841.0;32445.0;SIPO;EF;58462047.0
498406;1699;940505;PRIJEM;PREVOD Z UCTU;5224.0;21784.7;DUCHOD;CD;94008880.0
498550;1699;940505;VYDAJ;PREVOD NA UCET;19.0;21765.7; ;EF;2504826.0
771386;2632;940505;VYDAJ;VYBER;1500.0;32693.3;;;
529789;1806;940505;PRIJEM;PREVOD Z UCTU;5029.0;26232.9;DUCHOD;UV;39912659.0
615635;2099;940505;VYBER;VYBER;2244.0;12507.8;;;
224359;764;940505;PRIJEM;PREVOD Z UCTU;6238.0;33809.6;DUCHOD;UV;30560720.0
232977;793;940505;PRIJEM;PREVOD Z UCTU;3401.0;23562.8;;IJ;6149286.0
505545;1726;940505;VYDAJ;PREVOD NA UCET;115.0;31303.5; ;UV;65941238.0
252949;866;940505;VYDAJ;PREVOD NA UCET;3844.0;33143.9; ;MN;70676672.0
253177;866;940505;VYDAJ;VYBER;2900.0;36987.9;;;
3393755;11265;940505;PRIJEM;VKLAD;7618.0;23448.8;;;
101403;346;940505;PRIJEM;VKLAD;19935.0;43132.0;;;
144790;485;940506;VYDAJ;PREVOD NA UCET;1591.0;14750.5; ;WX;56978738.0
129591;435;940506;VYDAJ;PREVOD NA UCET;3189.0;13883.4;SIPO;MN;75157016.0
394016;1338;940506;VYDAJ;VYBER;13000.0;41406.1;;;
119452;401;940506;PRIJEM;VKLAD;12817.0;37928.2;;;
637830;2177;940506;VYDAJ;PREVOD NA UCET;3168.0;23360.5;SIPO;QR;5411524.0
359600;1222;940506;VYDAJ;PREVOD NA UCET;1727.0;30879.2;SIPO;WX;91109859.0
565743;1926;940506;VYDAJ;PREVOD NA UCET;2643.0;21942.0;SIPO;WX;87020074.0
57450;192;940506;PRIJEM;PREVOD Z UCTU;5859.0;30016.7;DUCHOD;GH;15384018.0
497327;1695;940506;VYDAJ;PREVOD NA UCET;14658.0;54552.0;SIPO;AB;53282368.0
